ref x,ref y),x,y
58.93462,-7.780927,58.775575,-7.590869
58.93462,-7.780927,58.804426,-7.572367
58.93462,-7.780927,58.833198,-7.553757
59.015491,-7.725783,58.861923,-7.535023
59.015491,-7.725783,58.890607,-7.516191
59.095901,-7.669409,58.919377,-7.497418
59.095901,-7.669409,58.948053,-7.478479
59.095901,-7.669409,58.976574,-7.45935
59.175884,-7.611888,59.005014,-7.440117
59.175884,-7.611888,59.033349,-7.420696
59.175884,-7.611888,59.061594,-7.401156
59.255482,-7.553305,59.089746,-7.381481
59.255482,-7.553305,59.117823,-7.361718
59.255482,-7.553305,59.145802,-7.34183
59.334728,-7.493743,59.173681,-7.321804
59.334728,-7.493743,59.20145,-7.301614
59.334728,-7.493743,59.229131,-7.281322
59.41367,-7.433286,59.256714,-7.260911
59.41367,-7.433286,59.284209,-7.240414
59.492344,-7.372017,59.311616,-7.219786
59.492344,-7.372017,59.338867,-7.198943
59.492344,-7.372017,59.365864,-7.177808
59.570786,-7.31002,59.392757,-7.156578
59.570786,-7.31002,59.419525,-7.135208
59.570786,-7.31002,59.446226,-7.113795
59.649036,-7.247378,59.472798,-7.092261
59.649036,-7.247378,59.499251,-7.070585
59.649036,-7.247378,59.525607,-7.04879
59.727135,-7.184176,59.551906,-7.026956
59.727135,-7.184176,59.578089,-7.005005
59.727135,-7.184176,59.604224,-6.983028
59.805126,-7.120497,59.630261,-6.960954
59.805126,-7.120497,59.656251,-6.938869
59.805126,-7.120497,59.682147,-6.916701
59.883038,-7.056425,59.707976,-6.894448
59.883038,-7.056425,59.733727,-6.872084
59.883038,-7.056425,59.759441,-6.849703
59.960918,-6.992043,59.785057,-6.827216
59.960918,-6.992043,59.81062,-6.804664
59.960918,-6.992043,59.836165,-6.782134
60.038807,-6.927434,59.861688,-6.759662
60.038807,-6.927434,59.887173,-6.737179
60.038807,-6.927434,59.912617,-6.714639
60.116737,-6.862683,59.938038,-6.692055
60.116737,-6.862683,59.963458,-6.669503
60.116737,-6.862683,59.988878,-6.646964
60.194752,-6.797873,60.014317,-6.624488
60.194752,-6.797873,60.039754,-6.602018
60.194752,-6.797873,60.065184,-6.579523
60.272888,-6.733088,60.090627,-6.557031
60.272888,-6.733088,60.116103,-6.534606
60.272888,-6.733088,60.141588,-6.512194
60.351185,-6.668412,60.167101,-6.48981
60.351185,-6.668412,60.192664,-6.467505
60.351185,-6.668412,60.21829,-6.445278
60.429688,-6.603928,60.243997,-6.423161
60.429688,-6.603928,60.269768,-6.401112
60.429688,-6.603928,60.295589,-6.379102
60.508427,-6.539719,60.321492,-6.357171
60.508427,-6.539719,60.347481,-6.335341
60.508427,-6.539719,60.373579,-6.31363
60.587448,-6.47587,60.399787,-6.292043
60.587448,-6.47587,60.426087,-6.270553
60.587448,-6.47587,60.452502,-6.249188
60.666786,-6.412464,60.479059,-6.227986
60.666786,-6.412464,60.505745,-6.206939
60.666786,-6.412464,60.53248,-6.18595
60.746483,-6.349585,60.559328,-6.165096
60.746483,-6.349585,60.58626,-6.144343
60.746483,-6.349585,60.613313,-6.123735
60.826576,-6.287316,60.640448,-6.103222
60.826576,-6.287316,60.667686,-6.082834
60.826576,-6.287316,60.695047,-6.062597
60.907104,-6.225741,60.72251,-6.042481
60.907104,-6.225741,60.750062,-6.022479
60.907104,-6.225741,60.777736,-6.002634
60.98811,-6.164944,60.805488,-5.982883
60.98811,-6.164944,60.833348,-5.963274
60.98811,-6.164944,60.861329,-5.943825
61.06963,-6.105008,60.889406,-5.924498
61.06963,-6.105008,60.917576,-5.905295
61.06963,-6.105008,60.945849,-5.886233
61.151703,-6.046017,60.974188,-5.867268
61.151703,-6.046017,61.002608,-5.848412
61.151703,-6.046017,61.031079,-5.829612
61.234364,-5.988051,61.059612,-5.810906
61.234364,-5.988051,61.088285,-5.792424
61.234364,-5.988051,61.117017,-5.774039
61.317631,-5.931139,61.145802,-5.755743
61.317631,-5.931139,61.174668,-5.737575
61.317631,-5.931139,61.203616,-5.719536
61.401485,-5.875268,61.232639,-5.701616
61.401485,-5.875268,61.261721,-5.683796
61.401485,-5.875268,61.290871,-5.666087
61.485916,-5.820428,61.320085,-5.648481
61.485916,-5.820428,61.349378,-5.631002
61.485916,-5.820428,61.378736,-5.613637
61.570915,-5.766606,61.408136,-5.596352
61.570915,-5.766606,61.437611,-5.579184
61.570915,-5.766606,61.467173,-5.562153
61.656467,-5.713789,61.496795,-5.545222
61.656467,-5.713789,61.526487,-5.528405
61.656467,-5.713789,61.556233,-5.511691
61.742561,-5.661966,61.586034,-5.495069
61.742561,-5.661966,61.615902,-5.47856
61.742561,-5.661966,61.645819,-5.462146
61.829185,-5.611123,61.675815,-5.445864
61.829185,-5.611123,61.705893,-5.429715
61.829185,-5.611123,61.736054,-5.413699
61.916328,-5.561249,61.766254,-5.39777
61.916328,-5.561249,61.796492,-5.38192
61.916328,-5.561249,61.826814,-5.366216
62.003979,-5.512331,61.857182,-5.350597
62.003979,-5.512331,61.887617,-5.335092
62.003979,-5.512331,61.918135,-5.319729
62.092125,-5.464356,61.948724,-5.304556
62.092125,-5.464356,61.979352,-5.289484
62.092125,-5.464356,62.010038,-5.27453
62.180752,-5.417314,62.040758,-5.259658
62.180752,-5.417314,62.071546,-5.244926
62.180752,-5.417314,62.102415,-5.230348
62.269848,-5.371191,62.133299,-5.215821
62.269848,-5.371191,62.164242,-5.201436
62.269848,-5.371191,62.195234,-5.18716
62.359409,-5.325975,62.226301,-5.173039
62.359409,-5.325975,62.257397,-5.15899
62.359409,-5.325975,62.288567,-5.145093
62.449413,-5.281654,62.319745,-5.131232
62.449413,-5.281654,62.35098,-5.117518
62.449413,-5.281654,62.382261,-5.103909
62.539856,-5.238215,62.413612,-5.090452
62.539856,-5.238215,62.444989,-5.077058
62.539856,-5.238215,62.476444,-5.063821
62.630718,-5.195647,62.507976,-5.050737
62.630718,-5.195647,62.539514,-5.037694
62.630718,-5.195647,62.571085,-5.024762
62.721996,-5.153937,62.602726,-5.011985
62.721996,-5.153937,62.63443,-4.999355
62.721996,-5.153937,62.666155,-4.986783
62.813675,-5.113072,62.697912,-4.974309
62.813675,-5.113072,62.729689,-4.961885
62.813675,-5.113072,62.761528,-4.949587
62.905739,-5.073041,62.7934,-4.937315
62.905739,-5.073041,62.825301,-4.925053
62.905739,-5.073041,62.85718,-4.912779
62.99818,-5.033831,62.889122,-4.900755
62.99818,-5.033831,62.92113,-4.888868
62.99818,-5.033831,62.953156,-4.877035
63.090988,-4.99543,62.985247,-4.86536
63.090988,-4.99543,63.017416,-4.853854
63.090988,-4.99543,63.049627,-4.842475
63.184147,-4.957825,63.081853,-4.831174
63.184147,-4.957825,63.114095,-4.81995
63.184147,-4.957825,63.14635,-4.808791
63.277649,-4.921004,63.178654,-4.797758
63.277649,-4.921004,63.211032,-4.786893
63.277649,-4.921004,63.243467,-4.776173
63.371479,-4.884955,63.275924,-4.765529
63.371479,-4.884955,63.308418,-4.754997
63.371479,-4.884955,63.34093,-4.744538
63.465626,-4.849666,63.373455,-4.734174
63.465626,-4.849666,63.406036,-4.723971
63.465626,-4.849666,63.438661,-4.713899
63.560078,-4.815124,63.4713,-4.703873
63.560078,-4.815124,63.503974,-4.693973
63.560078,-4.815124,63.536647,-4.684114
63.654823,-4.781317,63.569338,-4.674377
63.654823,-4.781317,63.60208,-4.66479
63.654823,-4.781317,63.634863,-4.655312
63.749851,-4.748233,63.667651,-4.645851
63.749851,-4.748233,63.700478,-4.636531
63.749851,-4.748233,63.733373,-4.627405
63.845146,-4.71586,63.766296,-4.61848
63.845146,-4.71586,63.799245,-4.609737
63.845146,-4.71586,63.832202,-4.60103
63.940704,-4.684185,63.86515,-4.592336
63.940704,-4.684185,63.898128,-4.583785
63.940704,-4.684185,63.931159,-4.575397
64.036507,-4.653195,63.964173,-4.567017
64.036507,-4.653195,63.997207,-4.558767
64.036507,-4.653195,64.030259,-4.550588
64.132538,-4.622879,64.063363,-4.542565
64.132538,-4.622879,64.096461,-4.534542
64.132538,-4.622879,64.129567,-4.526599
64.228798,-4.593225,64.162739,-4.51882
64.228798,-4.593225,64.195903,-4.511048
64.228798,-4.593225,64.229067,-4.503348
64.325272,-4.564219,64.262272,-4.495801
64.325272,-4.564219,64.295532,-4.488395
64.325272,-4.564219,64.328786,-4.480999
64.421936,-4.53585,64.362042,-4.473654
64.421936,-4.53585,64.395278,-4.466315
64.421936,-4.53585,64.428536,-4.459083
64.518791,-4.508106,64.461816,-4.451935
64.518791,-4.508106,64.495134,-4.444892
64.518791,-4.508106,64.528436,-4.437864
64.615822,-4.480974,64.56178,-4.430951
64.615822,-4.480974,64.595145,-4.424076
64.615822,-4.480974,64.628491,-4.417204
64.71302,-4.454442,64.661836,-4.410334
64.71302,-4.454442,64.695196,-4.403471
64.71302,-4.454442,64.728517,-4.39647
64.810364,-4.428497,64.761865,-4.389705
64.810364,-4.428497,64.795202,-4.382908
64.810364,-4.428497,64.828535,-4.37614
64.907852,-4.403127,64.86191,-4.369485
64.907852,-4.403127,64.895289,-4.362847
64.907852,-4.403127,64.928657,-4.356237
65.005463,-4.378321,64.962044,-4.349752
65.005463,-4.378321,64.995464,-4.343366
65.005463,-4.378321,65.028889,-4.336983
65.103195,-4.354074,65.062299,-4.330601
65.103195,-4.354074,65.095697,-4.324186
65.103195,-4.354074,65.129098,-4.317821
65.201057,-4.330382,65.162527,-4.31159
65.201057,-4.330382,65.195989,-4.305448
65.201057,-4.330382,65.229444,-4.299294
65.299034,-4.307245,65.262909,-4.293224
65.299034,-4.307245,65.296372,-4.287144
65.299034,-4.307245,65.32984,-4.28114
65.397125,-4.28466,65.363339,-4.275269
65.397125,-4.28466,65.396833,-4.269377
65.397125,-4.28466,65.430316,-4.26349
65.495331,-4.262626,65.463824,-4.25771
65.495331,-4.262626,65.497325,-4.251867
65.495331,-4.262626,65.530852,-4.24614
65.593643,-4.241141,65.564369,-4.240348
65.593643,-4.241141,65.597898,-4.234648
65.593643,-4.241141,65.631458,-4.229078
65.69207,-4.220202,65.665041,-4.223565
65.69207,-4.220202,65.698621,-4.218058
65.69207,-4.220202,65.73223,-4.212708
65.790604,-4.199809,65.765855,-4.207391
65.790604,-4.199809,65.799468,-4.202045
65.790604,-4.199809,65.833103,-4.196842
65.889236,-4.179959,65.866749,-4.191691
65.889236,-4.179959,65.900382,-4.186519
65.889236,-4.179959,65.934019,-4.181439
65.987976,-4.16065,65.967646,-4.176338
65.987976,-4.16065,66.00128,-4.171293
65.987976,-4.16065,66.034954,-4.166385
66.086815,-4.14188,66.068647,-4.161537
66.086815,-4.14188,66.102334,-4.156701
66.086815,-4.14188,66.136037,-4.151998
66.185753,-4.123648,66.169767,-4.147423
66.185753,-4.123648,66.203511,-4.142897
66.185753,-4.123648,66.23724,-4.138347
66.284782,-4.105951,66.270958,-4.133789
66.284782,-4.105951,66.304688,-4.129304
66.284782,-4.105951,66.338443,-4.124954
66.383911,-4.088789,66.372224,-4.120691
66.383911,-4.088789,66.406006,-4.116448
66.483124,-4.072158,66.439782,-4.112227
66.483124,-4.072158,66.473555,-4.10801
66.483124,-4.072158,66.507345,-4.103876
66.582436,-4.056057,66.541162,-4.099878
66.582436,-4.056057,66.575007,-4.095962
66.582436,-4.056057,66.608857,-4.092018
66.681824,-4.040485,66.642706,-4.088234
66.681824,-4.040485,66.676554,-4.084492
66.681824,-4.040485,66.710396,-4.080811
66.781296,-4.025439,66.744244,-4.077252
66.781296,-4.025439,66.778093,-4.073717
66.781296,-4.025439,66.811925,-4.070194
66.880852,-4.010917,66.845767,-4.066782
66.880852,-4.010917,66.879616,-4.063385
66.880852,-4.010917,66.913466,-4.060054
66.980492,-3.996918,66.947327,-4.05686
66.980492,-3.996918,66.981188,-4.053666
66.980492,-3.996918,67.015039,-4.050482
67.080208,-3.983439,67.048898,-4.047382
67.080208,-3.983439,67.082752,-4.044274
67.080208,-3.983439,67.116618,-4.041253
67.179993,-3.97048,67.150503,-4.038369
67.179993,-3.97048,67.184389,-4.035469
67.179993,-3.97048,67.218277,-4.03265
67.279854,-3.958037,67.252171,-4.029885
67.279854,-3.958037,67.286082,-4.027248
67.279854,-3.958037,67.319991,-4.024588
67.379784,-3.94611,67.353897,-4.021972
67.379784,-3.94611,67.387797,-4.019341
67.379784,-3.94611,67.421711,-4.016819
67.47979,-3.934696,67.455639,-4.014348
67.47979,-3.934696,67.489584,-4.011997
67.47979,-3.934696,67.523532,-4.009634
67.579849,-3.923793,67.557496,-4.007383
67.579849,-3.923793,67.591454,-4.005097
67.579849,-3.923793,67.625415,-4.002907
67.679977,-3.9134,67.659385,-4.000773
67.679977,-3.9134,67.693366,-3.998785
67.679977,-3.9134,67.727336,-3.996823
67.780167,-3.903514,67.761312,-3.994941
67.780167,-3.903514,67.79529,-3.993099
67.780167,-3.903514,67.829264,-3.991253
67.880417,-3.894134,67.863243,-3.989472
67.880417,-3.894134,67.897228,-3.987751
67.880417,-3.894134,67.931207,-3.986033
67.980728,-3.885258,67.965187,-3.984388
67.980728,-3.885258,67.999164,-3.982774
67.980728,-3.885258,68.033136,-3.981153
68.081085,-3.876884,68.067108,-3.97955
68.081085,-3.876884,68.101086,-3.978003
68.081085,-3.876884,68.135076,-3.976547
68.181496,-3.86901,68.169067,-3.97513
68.181496,-3.86901,68.203057,-3.973722
68.181496,-3.86901,68.237056,-3.972405
68.28196,-3.861635,68.271063,-3.97116
68.28196,-3.861635,68.305075,-3.969959
68.28196,-3.861635,68.339096,-3.96884
68.382469,-3.854756,68.373114,-3.967744
68.382469,-3.854756,68.407136,-3.966698
68.483025,-3.848372,68.441162,-3.965717
68.483025,-3.848372,68.475189,-3.964765
68.483025,-3.848372,68.509223,-3.963883
68.583626,-3.84248,68.543267,-3.963076
68.583626,-3.84248,68.577308,-3.962278
68.583626,-3.84248,68.611351,-3.961411
68.684265,-3.837079,68.645378,-3.9607
68.684265,-3.837079,68.6794,-3.959996
68.684265,-3.837079,68.713426,-3.959408
68.784935,-3.832167,68.747444,-3.958818
68.784935,-3.832167,68.781459,-3.958312
68.784935,-3.832167,68.815476,-3.957907
68.885651,-3.827742,68.849485,-3.957499
68.885651,-3.827742,68.883492,-3.957138
68.885651,-3.827742,68.917499,-3.956857
68.986397,-3.823802,68.951503,-3.956605
68.986397,-3.823802,68.985506,-3.956405
68.986397,-3.823802,69.019512,-3.956322
69.087181,-3.820346,69.053513,-3.956242
69.087181,-3.820346,69.087515,-3.956211
69.087181,-3.820346,69.121519,-3.956267
69.187988,-3.817371,69.155527,-3.956412
69.187988,-3.817371,69.189532,-3.956588
69.187988,-3.817371,69.223537,-3.956816
69.288818,-3.814876,69.25754,-3.957068
69.288818,-3.814876,69.291545,-3.957403
69.288818,-3.814876,69.325548,-3.957781
69.389679,-3.812859,69.359551,-3.958168
69.389679,-3.812859,69.393557,-3.958644
69.389679,-3.812859,69.427564,-3.959135
69.490562,-3.811317,69.461579,-3.959694
69.490562,-3.811317,69.495598,-3.96033
69.490562,-3.811317,69.529618,-3.961003
69.591469,-3.81025,69.563638,-3.961691
69.591469,-3.81025,69.597659,-3.962439
69.591469,-3.81025,69.631681,-3.963214
69.69239,-3.809654,69.665706,-3.96406
69.69239,-3.809654,69.699735,-3.965006
69.69239,-3.809654,69.733753,-3.966078
69.793327,-3.80953,69.767769,-3.967118
69.793327,-3.80953,69.80178,-3.968196
69.793327,-3.80953,69.835787,-3.9693
69.894272,-3.809873,69.869794,-3.97048
69.894272,-3.809873,69.903799,-3.971742
69.894272,-3.809873,69.937799,-3.973028
69.995232,-3.810683,69.971797,-3.974355
69.995232,-3.810683,70.00579,-3.975708
69.995232,-3.810683,70.03978,-3.977084
70.096207,-3.811957,70.073772,-3.978538
70.096207,-3.811957,70.107761,-3.980024
70.096207,-3.811957,70.14175,-3.98156
70.197182,-3.813695,70.17574,-3.98317
70.197182,-3.813695,70.209727,-3.984803
70.197182,-3.813695,70.243714,-3.986469
70.298157,-3.815893,70.277701,-3.988223
70.298157,-3.815893,70.311687,-3.989997
70.399139,-3.818551,70.345672,-3.991833
70.399139,-3.818551,70.379657,-3.993747
70.399139,-3.818551,70.413639,-3.995673
70.500122,-3.821665,70.447618,-3.997639
70.500122,-3.821665,70.481595,-3.999673
70.500122,-3.821665,70.515573,-4.001733
70.601105,-3.825235,70.549558,-4.003768
70.601105,-3.825235,70.583531,-4.00593
70.601105,-3.825235,70.617493,-4.008128
70.70208,-3.829259,70.651448,-4.010375
70.70208,-3.829259,70.685397,-4.012692
70.70208,-3.829259,70.719342,-4.015075
70.803047,-3.833734,70.753277,-4.017492
70.803047,-3.833734,70.787203,-4.019962
70.803047,-3.833734,70.821122,-4.022463
70.904007,-3.838659,70.855034,-4.025035
70.904007,-3.838659,70.888939,-4.027655
70.904007,-3.838659,70.922839,-4.030288
71.004951,-3.844031,70.956733,-4.033
71.004951,-3.844031,70.990624,-4.035724
71.004951,-3.844031,71.024509,-4.038518
71.105881,-3.84985,71.058391,-4.041381
71.105881,-3.84985,71.092266,-4.044285
71.105881,-3.84985,71.126139,-4.047214
71.206795,-3.856113,71.160005,-4.050212
71.206795,-3.856113,71.193868,-4.053232
71.206795,-3.856113,71.227728,-4.056322
71.307693,-3.862818,71.261583,-4.059477
71.307693,-3.862818,71.295433,-4.062676
71.307693,-3.862818,71.329282,-4.065904
71.408569,-3.869963,71.36313,-4.06919
71.408569,-3.869963,71.396978,-4.072513
71.408569,-3.869963,71.430827,-4.075881
71.509422,-3.877547,71.464675,-4.079323
71.509422,-3.877547,71.498519,-4.082798
71.509422,-3.877547,71.532362,-4.086307
71.610252,-3.885568,71.566201,-4.089873
71.610252,-3.885568,71.600037,-4.093477
71.610252,-3.885568,71.633871,-4.097104
71.711052,-3.894023,71.667703,-4.100765
71.711052,-3.894023,71.701532,-4.104481
71.711052,-3.894023,71.735352,-4.108288
71.811821,-3.902912,71.769152,-4.112209
71.811821,-3.902912,71.80296,-4.116056
71.811821,-3.902912,71.836758,-4.11999
71.91256,-3.912231,71.87055,-4.123952
71.91256,-3.912231,71.904336,-4.127965
71.91256,-3.912231,71.938115,-4.132043
72.013268,-3.92198,71.971889,-4.136144
72.013268,-3.92198,72.005658,-4.140283
72.013268,-3.92198,72.039421,-4.144481
72.113937,-3.932156,72.073181,-4.148711
72.113937,-3.932156,72.106934,-4.153001
72.113937,-3.932156,72.140682,-4.157358
72.214561,-3.942757,72.174427,-4.161731
72.214561,-3.942757,72.208168,-4.166146
72.315147,-3.953782,72.241903,-4.170624
72.315147,-3.953782,72.275635,-4.17513
72.315147,-3.953782,72.309361,-4.179698
72.415695,-3.965229,72.34308,-4.184335
72.415695,-3.965229,72.376797,-4.188981
72.415695,-3.965229,72.410508,-4.193674
72.51619,-3.977096,72.444211,-4.198426
72.51619,-3.977096,72.477915,-4.203183
72.51619,-3.977096,72.511625,-4.207933
72.616638,-3.98938,72.54532,-4.212737
72.616638,-3.98938,72.578996,-4.217635
72.616638,-3.98938,72.612661,-4.222598
72.717033,-4.002081,72.646316,-4.227604
72.717033,-4.002081,72.679966,-4.232625
72.717033,-4.002081,72.713605,-4.237693
72.817383,-4.015196,72.747235,-4.242792
72.817383,-4.015196,72.780852,-4.247944
72.817383,-4.015196,72.814457,-4.253173
72.917671,-4.028723,72.848051,-4.258443
72.917671,-4.028723,72.881637,-4.263736
72.917671,-4.028723,72.915213,-4.269095
73.017906,-4.042661,72.94878,-4.274511
73.017906,-4.042661,72.982338,-4.279971
73.017906,-4.042661,73.015888,-4.28546
73.11808,-4.057007,73.049432,-4.29098
73.11808,-4.057007,73.082967,-4.296549
73.11808,-4.057007,73.116494,-4.302182
73.218193,-4.07176,73.150013,-4.307855
73.218193,-4.07176,73.183525,-4.313558
73.218193,-4.07176,73.217032,-4.319315
73.318237,-4.086918,73.250528,-4.325134
73.318237,-4.086918,73.284021,-4.330993
73.318237,-4.086918,73.317511,-4.336878
73.418221,-4.102479,73.350998,-4.3428
73.418221,-4.102479,73.384479,-4.348774
73.418221,-4.102479,73.417955,-4.354801
73.518135,-4.118442,73.451425,-4.360863
73.518135,-4.118442,73.48489,-4.366973
73.518135,-4.118442,73.518349,-4.373112
73.617973,-4.134804,73.551802,-4.379294
73.617973,-4.134804,73.585248,-4.385533
73.617973,-4.134804,73.61869,-4.391801
73.717743,-4.151563,73.652126,-4.398102
73.717743,-4.151563,73.685553,-4.404472
73.717743,-4.151563,73.718956,-4.410949
73.817436,-4.168717,73.752357,-4.417437
73.817436,-4.168717,73.785752,-4.423956
73.817436,-4.168717,73.819135,-4.430526
73.917053,-4.186265,73.852515,-4.437109
73.917053,-4.186265,73.885881,-4.44376
73.917053,-4.186265,73.919243,-4.450427
74.016586,-4.204206,73.952596,-4.457149
74.016586,-4.204206,73.985939,-4.463927
74.116043,-4.222536,74.019272,-4.470753
74.116043,-4.222536,74.052602,-4.477591
74.116043,-4.222536,74.085921,-4.484488
74.215408,-4.241254,74.119246,-4.491288
74.215408,-4.241254,74.152584,-4.497934
74.215408,-4.241254,74.185915,-4.504615
74.31469,-4.260359,74.219243,-4.511416
74.31469,-4.260359,74.252571,-4.518297
74.31469,-4.260359,74.28589,-4.525271
74.413879,-4.279848,74.319201,-4.532296
74.413879,-4.279848,74.352495,-4.539419
74.413879,-4.279848,74.385777,-4.546603
74.512985,-4.299719,74.419049,-4.553835
74.512985,-4.299719,74.452317,-4.561086
74.512985,-4.299719,74.485583,-4.568339
74.611992,-4.319971,74.518808,-4.575725
74.611992,-4.319971,74.552016,-4.583175
74.611992,-4.319971,74.58521,-4.590672
74.710899,-4.340601,74.618392,-4.598204
74.710899,-4.340601,74.65156,-4.60579
74.710899,-4.340601,74.684716,-4.613412
74.809708,-4.361609,74.71786,-4.621063
74.809708,-4.361609,74.750988,-4.628768
74.809708,-4.361609,74.784101,-4.636524
74.908424,-4.382991,74.8172,-4.644326
74.908424,-4.382991,74.850285,-4.652177
74.908424,-4.382991,74.883357,-4.66007
75.007034,-4.404747,74.916418,-4.668
75.007034,-4.404747,74.949466,-4.675986
75.007034,-4.404747,74.982501,-4.684027
75.10553,-4.426879,75.015524,-4.692117
75.10553,-4.426879,75.048533,-4.700263
75.10553,-4.426879,75.08153,-4.708453
75.203918,-4.449407,75.114516,-4.716692
75.203918,-4.449407,75.147493,-4.724978
75.203918,-4.449407,75.180457,-4.733327
75.30217,-4.472353,75.213409,-4.741738
75.30217,-4.472353,75.246354,-4.750193
75.30217,-4.472353,75.279288,-4.758705
75.400284,-4.495741,75.312208,-4.767284
75.400284,-4.495741,75.345116,-4.775914
75.400284,-4.495741,75.378014,-4.784593
75.498238,-4.519592,75.410893,-4.793352
75.498238,-4.519592,75.443759,-4.802166
75.498238,-4.519592,75.47661,-4.81105
75.596024,-4.54393,75.509444,-4.820006
75.596024,-4.54393,75.542266,-4.829019
75.693634,-4.568777,75.575075,-4.838089
75.693634,-4.568777,75.607867,-4.84723
75.693634,-4.568777,75.640643,-4.856444
75.791054,-4.594155,75.673397,-4.865743
75.791054,-4.594155,75.706123,-4.875152
75.791054,-4.594155,75.738797,-4.884716
75.888268,-4.620089,75.771485,-4.894245
75.888268,-4.620089,75.804148,-4.903851
75.888268,-4.620089,75.836789,-4.913534
75.985268,-4.6466,75.869407,-4.923297
75.985268,-4.6466,75.902005,-4.933128
75.985268,-4.6466,75.934581,-4.943041
76.082039,-4.673711,75.967133,-4.953037
76.082039,-4.673711,75.999664,-4.963102
76.082039,-4.673711,76.032177,-4.97323
76.178566,-4.701444,76.064668,-4.983433
76.178566,-4.701444,76.097133,-4.993738
76.178566,-4.701444,76.129572,-5.004135
76.274841,-4.729823,76.161986,-5.014619
76.274841,-4.729823,76.194378,-5.025174
76.274841,-4.729823,76.226748,-5.035775
76.370857,-4.758871,76.259111,-5.046333
76.370857,-4.758871,76.291446,-5.057031
76.370857,-4.758871,76.323762,-5.06785
76.466591,-4.788609,76.356069,-5.078735
76.466591,-4.788609,76.388374,-5.089636
76.562042,-4.81906,76.420604,-5.100724
76.562042,-4.81906,76.4528,-5.111899
76.562042,-4.81906,76.484962,-5.123156
76.657188,-4.850248,76.51709,-5.134513
76.657188,-4.850248,76.54918,-5.145986
76.657188,-4.850248,76.581236,-5.157553
76.752014,-4.882195,76.613258,-5.169213
76.752014,-4.882195,76.645246,-5.180962
76.752014,-4.882195,76.677198,-5.192807
76.846519,-4.914923,76.709114,-5.204743
76.846519,-4.914923,76.740994,-5.216775
76.846519,-4.914923,76.772835,-5.228912
76.940689,-4.948455,76.804637,-5.241158
76.940689,-4.948455,76.836403,-5.253497
76.940689,-4.948455,76.868129,-5.265938
77.034508,-4.982815,76.899819,-5.278473
77.034508,-4.982815,76.931468,-5.291114
77.034508,-4.982815,76.963077,-5.303865
77.12796,-5.018024,76.994653,-5.3167
77.12796,-5.018024,77.026186,-5.329647
77.221039,-5.054106,77.057678,-5.342706
77.221039,-5.054106,77.089134,-5.355854
77.221039,-5.054106,77.120553,-5.369091
77.313736,-5.091083,77.151922,-5.38246
77.313736,-5.091083,77.183254,-5.395921
77.313736,-5.091083,77.21454,-5.409499
77.406029,-5.128977,77.245779,-5.423194
77.406029,-5.128977,77.276978,-5.436981
77.406029,-5.128977,77.308136,-5.450861
77.49791,-5.167812,77.339246,-5.464858
77.49791,-5.167812,77.370308,-5.478968
77.49791,-5.167812,77.401328,-5.493177
77.589371,-5.207611,77.432302,-5.507495
77.589371,-5.207611,77.463222,-5.521937
77.589371,-5.207611,77.494091,-5.536495
77.680389,-5.248395,77.524891,-5.5512
77.680389,-5.248395,77.555593,-5.566099
77.770966,-5.290188,77.586238,-5.581126
77.770966,-5.290188,77.616843,-5.596234
77.770966,-5.290188,77.647392,-5.611459
77.861076,-5.333013,77.67788,-5.626807
77.861076,-5.333013,77.708314,-5.642254
77.861076,-5.333013,77.738701,-5.657795
77.950722,-5.376891,77.76902,-5.673474
77.950722,-5.376891,77.799285,-5.689255
77.950722,-5.376891,77.829499,-5.705138
78.039879,-5.421834,77.859652,-5.721138
78.039879,-5.421834,77.889754,-5.737225
78.039879,-5.421834,77.919811,-5.753391
78.128586,-5.467792,77.94981,-5.769668
78.128586,-5.467792,77.97976,-5.78603
78.216858,-5.514697,78.009667,-5.802455
78.216858,-5.514697,78.039531,-5.818949
78.216858,-5.514697,78.069344,-5.835542
78.304741,-5.562479,78.099101,-5.852248
78.304741,-5.562479,78.128811,-5.869026
78.304741,-5.562479,78.158484,-5.885861
78.392242,-5.611072,78.188119,-5.902785
78.392242,-5.611072,78.217707,-5.919785
78.392242,-5.611072,78.247274,-5.936828
78.479416,-5.660405,78.276816,-5.953929
78.479416,-5.660405,78.306307,-5.971097
78.479416,-5.660405,78.335787,-5.98829
78.566277,-5.710411,78.365255,-6.005511
78.566277,-5.710411,78.394672,-6.022788
78.566277,-5.710411,78.423997,-6.040193
78.652855,-5.76102,78.453307,-6.057608
78.652855,-5.76102,78.48257,-6.075085
78.652855,-5.76102,78.511782,-6.092647
78.739182,-5.812164,78.540949,-6.110289
78.739182,-5.812164,78.570109,-6.127933
78.825294,-5.863775,78.599213,-6.145658
78.825294,-5.863775,78.628322,-6.163364
78.825294,-5.863775,78.657378,-6.18113
78.911217,-5.915783,78.686389,-6.198971
78.911217,-5.915783,78.715408,-6.216788
78.911217,-5.915783,78.744387,-6.234649
78.996971,-5.968121,78.773327,-6.252573
78.996971,-5.968121,78.802282,-6.270468
78.996971,-5.968121,78.831202,-6.288403
79.082603,-6.02072,78.860143,-6.306292
79.082603,-6.02072,78.889046,-6.324228
79.082603,-6.02072,78.917925,-6.342202
79.168129,-6.073511,78.946777,-6.36023
79.168129,-6.073511,78.975653,-6.378214
79.168129,-6.073511,79.004491,-6.39625
