ref x,ref y),x,y
49.613358,-8.001184,49.634012,-7.980894
49.613358,-8.001184,49.664635,-7.987667
49.715477,-8.021431,49.695246,-7.99441
49.715477,-8.021431,49.725852,-8.001134
49.715477,-8.021431,49.756452,-8.007807
49.817856,-8.041829,49.787041,-8.014438
49.817856,-8.041829,49.817615,-8.021052
49.817856,-8.041829,49.848178,-8.02765
49.92049,-8.06236,49.878738,-8.03423
49.92049,-8.06236,49.909274,-8.04082
49.92049,-8.06236,49.939788,-8.047404
49.92049,-8.06236,49.970295,-8.053979
50.023369,-8.083002,50.000787,-8.060564
50.023369,-8.083002,50.031271,-8.067148
50.023369,-8.083002,50.06175,-8.073726
50.126476,-8.103734,50.092221,-8.080278
50.126476,-8.103734,50.122685,-8.086816
50.126476,-8.103734,50.153145,-8.093342
50.229805,-8.124536,50.183601,-8.099847
50.229805,-8.124536,50.214055,-8.106338
50.229805,-8.124536,50.24451,-8.112817
50.229805,-8.124536,50.274967,-8.119284
50.333347,-8.145385,50.30542,-8.125733
50.333347,-8.145385,50.33587,-8.132167
50.333347,-8.145385,50.366315,-8.138577
50.437084,-8.166263,50.396758,-8.144972
50.437084,-8.166263,50.4272,-8.151352
50.437084,-8.166263,50.457639,-8.157715
50.437084,-8.166263,50.488078,-8.164064
50.541012,-8.187147,50.518518,-8.170396
50.541012,-8.187147,50.548955,-8.176701
50.541012,-8.187147,50.57939,-8.182989
50.645119,-8.208018,50.609826,-8.18926
50.645119,-8.208018,50.640262,-8.19551
50.645119,-8.208018,50.670698,-8.201745
50.74939,-8.228854,50.701135,-8.207959
50.74939,-8.228854,50.731572,-8.214145
50.74939,-8.228854,50.76201,-8.220312
50.74939,-8.228854,50.792447,-8.226451
50.853821,-8.249635,50.822881,-8.232563
50.853821,-8.249635,50.853313,-8.23866
50.853821,-8.249635,50.883743,-8.244742
50.958397,-8.270339,50.914174,-8.250804
50.958397,-8.270339,50.944605,-8.256847
50.958397,-8.270339,50.975039,-8.262869
50.958397,-8.270339,51.005477,-8.268869
51.063107,-8.290945,51.035917,-8.274853
51.063107,-8.290945,51.066361,-8.280812
51.063107,-8.290945,51.096808,-8.286744
51.167942,-8.311434,51.127257,-8.292658
51.167942,-8.311434,51.15771,-8.298546
51.167942,-8.311434,51.188168,-8.304409
51.167942,-8.311434,51.218629,-8.310253
51.272892,-8.331783,51.249096,-8.316069
51.272892,-8.331783,51.279568,-8.32186
51.272892,-8.331783,51.310043,-8.32763
51.377949,-8.351974,51.340522,-8.33338
51.377949,-8.351974,51.371007,-8.339102
51.377949,-8.351974,51.401499,-8.344799
51.377949,-8.351974,51.432,-8.350465
51.483093,-8.371983,51.462508,-8.356104
51.483093,-8.371983,51.493023,-8.361723
51.483093,-8.371983,51.523547,-8.36732
51.588322,-8.39179,51.554081,-8.372881
51.588322,-8.39179,51.584622,-8.378417
51.588322,-8.39179,51.615171,-8.383922
51.693623,-8.411376,51.645726,-8.389401
51.693623,-8.411376,51.676286,-8.394857
51.693623,-8.411376,51.706854,-8.400276
51.693623,-8.411376,51.737429,-8.405668
51.798981,-8.430719,51.768009,-8.411035
51.798981,-8.430719,51.798598,-8.416363
51.798981,-8.430719,51.829194,-8.421664
51.904392,-8.449798,51.859796,-8.426939
51.904392,-8.449798,51.890405,-8.432182
51.904392,-8.449798,51.92102,-8.437398
51.904392,-8.449798,51.951641,-8.442585
52.009842,-8.468592,51.982276,-8.447723
52.009842,-8.468592,52.012917,-8.452831
52.009842,-8.468592,52.043563,-8.457909
52.115322,-8.48708,52.074216,-8.462952
52.115322,-8.48708,52.104875,-8.467967
52.115322,-8.48708,52.135538,-8.472959
52.115322,-8.48708,52.166214,-8.477895
52.220818,-8.505241,52.196897,-8.482802
52.220818,-8.505241,52.227587,-8.487678
52.220818,-8.505241,52.258288,-8.492517
52.326321,-8.523056,52.289003,-8.497305
52.326321,-8.523056,52.319727,-8.502059
52.326321,-8.523056,52.350461,-8.506772
52.326321,-8.523056,52.381207,-8.511437
52.431824,-8.540503,52.411965,-8.51606
52.431824,-8.540503,52.442735,-8.520637
52.431824,-8.540503,52.473512,-8.525179
52.537312,-8.55756,52.504299,-8.529681
52.537312,-8.55756,52.535096,-8.534144
52.537312,-8.55756,52.565901,-8.53857
52.642773,-8.574208,52.596716,-8.542952
52.642773,-8.574208,52.627543,-8.54729
52.642773,-8.574208,52.658378,-8.55159
52.642773,-8.574208,52.689222,-8.55585
52.748199,-8.590425,52.720076,-8.560063
52.748199,-8.590425,52.750934,-8.564228
52.748199,-8.590425,52.781795,-8.568355
52.85358,-8.606191,52.81266,-8.57245
52.85358,-8.606191,52.843529,-8.576508
52.85358,-8.606191,52.874402,-8.580528
52.85358,-8.606191,52.905291,-8.584494
52.958904,-8.621485,52.936196,-8.588413
52.958904,-8.621485,52.967119,-8.592273
52.958904,-8.621485,52.998055,-8.596083
53.064163,-8.636285,53.029001,-8.599851
53.064163,-8.636285,53.05996,-8.603569
53.064163,-8.636285,53.090931,-8.607244
53.169342,-8.650571,53.12191,-8.610876
53.169342,-8.650571,53.152911,-8.61444
53.169342,-8.650571,53.183928,-8.617954
53.169342,-8.650571,53.214955,-8.621424
53.274429,-8.664323,53.245989,-8.62485
53.274429,-8.664323,53.277038,-8.628216
53.274429,-8.664323,53.308099,-8.631534
53.379421,-8.677519,53.339185,-8.634779
53.379421,-8.677519,53.370287,-8.637974
53.379421,-8.677519,53.401403,-8.641122
53.379421,-8.677519,53.432537,-8.64421
53.484303,-8.690139,53.463685,-8.647251
53.484303,-8.690139,53.494849,-8.650241
53.484303,-8.690139,53.52604,-8.65315
53.589066,-8.702161,53.557247,-8.655999
53.589066,-8.702161,53.588468,-8.658795
53.589066,-8.702161,53.619715,-8.661511
53.693691,-8.713566,53.650978,-8.664174
53.693691,-8.713566,53.682253,-8.666783
53.693691,-8.713566,53.713544,-8.669337
