ref x,ref y),x,y
12.661427,13.722553,12.389653,13.499628
12.661427,13.722553,12.371796,13.528747
12.661427,13.722553,12.353811,13.557789
12.608457,13.807425,12.335718,13.586763
12.608457,13.807425,12.317491,13.615656
12.608457,13.807425,12.299172,13.644484
12.554547,13.891704,12.280755,13.673245
12.554547,13.891704,12.262208,13.701925
12.554547,13.891704,12.243557,13.730537
12.499704,13.975378,12.224779,13.759068
12.499704,13.975378,12.205921,13.78754
12.499704,13.975378,12.186941,13.815932
12.443935,14.058437,12.167824,13.84424
12.443935,14.058437,12.148587,13.872469
12.443935,14.058437,12.129253,13.90063
12.387247,14.140872,12.109789,13.928702
12.387247,14.140872,12.090251,13.956717
12.329645,14.222671,12.070587,13.984647
12.329645,14.222671,12.050788,14.012488
12.329645,14.222671,12.030873,14.040247
12.271138,14.303824,12.010886,14.067948
12.271138,14.303824,11.990751,14.095547
12.271138,14.303824,11.970545,14.123089
12.211731,14.384322,11.950212,14.150537
12.211731,14.384322,11.929816,14.177931
12.211731,14.384322,11.909316,14.205247
12.151433,14.464154,11.888686,14.232471
12.151433,14.464154,11.867928,14.259606
12.151433,14.464154,11.847076,14.286666
12.090251,14.543311,11.826122,14.313646
12.090251,14.543311,11.805078,14.340553
12.028193,14.621783,11.783908,14.367366
12.028193,14.621783,11.762625,14.394094
12.028193,14.621783,11.741219,14.420725
11.965268,14.699561,11.719722,14.447281
11.965268,14.699561,11.698126,14.473752
11.965268,14.699561,11.676435,14.500144
11.901482,14.776635,11.654623,14.526439
11.901482,14.776635,11.632721,14.552653
11.901482,14.776635,11.610733,14.578792
11.836843,14.852995,11.58861,14.604825
11.836843,14.852995,11.566389,14.630772
11.836843,14.852995,11.544078,14.656637
11.771359,14.928632,11.521657,14.682409
11.771359,14.928632,11.49914,14.708093
11.771359,14.928632,11.476537,14.733697
11.705039,15.003536,11.453821,14.759202
11.705039,15.003536,11.431015,14.784624
11.63789,15.077698,11.408096,14.809949
11.63789,15.077698,11.385051,14.835167
11.63789,15.077698,11.361929,14.860304
11.56992,15.151109,11.338712,14.885351
11.56992,15.151109,11.315417,14.910317
11.56992,15.151109,11.292044,14.935202
11.501138,15.223759,11.268547,14.959982
11.501138,15.223759,11.244964,14.984674
11.501138,15.223759,11.221282,15.009273
11.431553,15.295641,11.19748,15.033765
11.431553,15.295641,11.173603,15.058177
11.431553,15.295641,11.149643,15.082501
11.361173,15.366744,11.125572,15.106721
11.361173,15.366744,11.101416,15.130856
11.290008,15.437062,11.077148,15.154885
11.290008,15.437062,11.052761,15.178799
11.290008,15.437062,11.028307,15.20264
11.218065,15.506584,11.003745,15.226372
11.218065,15.506584,10.979085,15.250005
11.218065,15.506584,10.954311,15.273526
11.145354,15.575302,10.929454,15.296954
11.145354,15.575302,10.904545,15.320317
11.145354,15.575302,10.879527,15.343566
11.071885,15.643209,10.854397,15.366705
11.071885,15.643209,10.829172,15.389742
11.071885,15.643209,10.80389,15.412708
10.997664,15.710293,10.778484,15.435545
10.997664,15.710293,10.75302,15.458313
10.922702,15.776546,10.727446,15.480964
10.922702,15.776546,10.70176,15.503499
10.922702,15.776546,10.675987,15.525931
10.847008,15.841964,10.650152,15.548289
10.847008,15.841964,10.6242,15.570514
10.847008,15.841964,10.598187,15.592666
10.770591,15.906535,10.572079,15.614702
10.770591,15.906535,10.545919,15.636666
10.770591,15.906535,10.519672,15.658528
10.693461,15.970254,10.493328,15.680278
10.693461,15.970254,10.466914,15.701938
10.693461,15.970254,10.440404,15.72349
10.615628,16.033112,10.413789,15.744917
10.615628,16.033112,10.387116,15.766265
10.615628,16.033112,10.360354,15.787502
10.537102,16.0951,10.333486,15.808614
10.537102,16.0951,10.306525,15.829611
10.457891,16.156214,10.279491,15.850507
10.457891,16.156214,10.252382,15.871301
10.457891,16.156214,10.225204,15.891996
10.378006,16.216442,10.197936,15.912576
10.378006,16.216442,10.170596,15.933052
10.378006,16.216442,10.143187,15.953431
10.297457,16.275778,10.115689,15.973692
10.297457,16.275778,10.088124,15.993854
10.297457,16.275778,10.060462,16.013893
10.216252,16.334215,10.032704,16.033804
10.216252,16.334215,10.00489,16.053623
10.216252,16.334215,9.977,16.073331
10.134402,16.391747,9.949012,16.092912
10.134402,16.391747,9.920939,16.11237
10.051918,16.448364,9.892798,16.131722
10.051918,16.448364,9.86457,16.15095
10.051918,16.448364,9.836289,16.170089
9.96881,16.504061,9.807924,16.189102
9.96881,16.504061,9.779468,16.207988
9.96881,16.504061,9.750933,16.226759
9.885088,16.558832,9.722335,16.245426
9.885088,16.558832,9.693694,16.264009
9.885088,16.558832,9.664974,16.28247
9.800763,16.612667,9.636166,16.300802
9.800763,16.612667,9.607313,16.31905
9.800763,16.612667,9.578393,16.337191
9.715845,16.665562,9.549388,16.355202
9.715845,16.665562,9.520324,16.373115
9.715845,16.665562,9.491188,16.390916
9.630343,16.71751,9.461949,16.408565
9.630343,16.71751,9.432665,16.426132
9.544271,16.768501,9.403295,16.443565
9.544271,16.768501,9.373852,16.460879
9.544271,16.768501,9.344323,16.478057
9.457636,16.818533,9.314735,16.495132
9.457636,16.818533,9.285082,16.51209
9.457636,16.818533,9.25537,16.528945
9.370449,16.867596,9.225577,16.545663
9.370449,16.867596,9.195722,16.562268
9.370449,16.867596,9.165821,16.578788
9.282722,16.915688,9.135835,16.595159
9.282722,16.915688,9.105803,16.611442
9.282722,16.915688,9.075695,16.62759
9.194468,16.962801,9.045516,16.643619
9.194468,16.962801,9.015269,16.659516
9.105694,17.00893,8.98497,16.675317
9.105694,17.00893,8.954583,16.690963
9.105694,17.00893,8.924138,16.706491
9.016413,17.054073,8.893639,16.721912
9.016413,17.054073,8.863094,16.737223
9.016413,17.054073,8.832503,16.752436
8.926636,17.098223,8.801837,16.76751
8.926636,17.098223,8.771101,16.78245
8.926636,17.098223,8.740311,16.797272
8.836374,17.141375,8.70948,16.811993
8.836374,17.141375,8.678601,16.826604
8.836374,17.141375,8.647657,16.841087
8.745638,17.183523,8.61664,16.855425
8.745638,17.183523,8.585558,16.869626
8.654439,17.224663,8.554427,16.883711
8.654439,17.224663,8.523236,16.897664
8.654439,17.224663,8.492005,16.911509
8.562788,17.264791,8.460721,16.92523
8.562788,17.264791,8.429368,16.938806
8.562788,17.264791,8.397957,16.952246
8.470696,17.303898,8.366501,16.965567
8.470696,17.303898,8.33502,16.9788
8.470696,17.303898,8.303484,16.991896
8.378177,17.34198,8.271883,17.004852
8.378177,17.34198,8.240229,17.017679
8.378177,17.34198,8.208546,17.030416
8.285239,17.379028,8.176797,17.042993
8.285239,17.379028,8.145015,17.055479
8.285239,17.379028,8.113176,17.067821
8.191895,17.415037,8.081275,17.080015
8.191895,17.415037,8.049324,17.092077
8.098158,17.450001,8.017347,17.10405
8.098158,17.450001,7.985316,17.115875
8.098158,17.450001,7.953247,17.127597
8.004038,17.483912,7.921123,17.139167
8.004038,17.483912,7.888975,17.150658
8.004038,17.483912,7.856774,17.162002
7.909546,17.516764,7.824524,17.173216
7.909546,17.516764,7.792219,17.184279
7.909546,17.516764,7.759874,17.195229
7.814695,17.548552,7.727478,17.206032
7.814695,17.548552,7.695056,17.216745
7.814695,17.548552,7.662582,17.227309
7.719496,17.579268,7.630061,17.237742
7.719496,17.579268,7.597488,17.248028
7.62396,17.608912,7.564881,17.258201
7.62396,17.608912,7.532236,17.268247
7.62396,17.608912,7.499555,17.278179
7.5281,17.637489,7.466826,17.287963
7.5281,17.637489,7.434051,17.297613
7.5281,17.637489,7.401235,17.307124
7.431928,17.665005,7.368397,17.316538
7.431928,17.665005,7.335527,17.325835
7.431928,17.665005,7.302618,17.335003
7.335455,17.691462,7.269655,17.344013
7.335455,17.691462,7.236666,17.352905
7.335455,17.691462,7.20365,17.361693
7.238694,17.716867,7.170599,17.370346
7.238694,17.716867,7.137521,17.378889
7.238694,17.716867,7.104396,17.387279
7.141657,17.741224,7.071225,17.395512
7.141657,17.741224,7.038033,17.403638
7.044355,17.76454,7.004813,17.411639
7.044355,17.76454,6.971558,17.419503
7.044355,17.76454,6.938279,17.42725
6.946801,17.786814,6.904968,17.434861
6.946801,17.786814,6.871639,17.442361
6.946801,17.786814,6.838282,17.449735
6.849007,17.808056,6.804885,17.456955
6.849007,17.808056,6.771456,17.464033
6.849007,17.808056,6.738006,17.47099
6.750984,17.828255,6.704524,17.477802
6.750984,17.828255,6.671028,17.484508
6.750984,17.828255,6.637504,17.491073
6.652745,17.847387,6.603944,17.49748
6.652745,17.847387,6.570358,17.503746
6.554302,17.865417,6.536752,17.509887
6.554302,17.865417,6.503117,17.515867
6.554302,17.865417,6.469469,17.521746
6.455666,17.882318,6.435794,17.527467
6.455666,17.882318,6.402097,17.533058
6.455666,17.882318,6.368388,17.538551
6.35685,17.898056,6.334648,17.543861
6.35685,17.898056,6.300893,17.549069
6.35685,17.898056,6.267111,17.554116
6.257866,17.912601,6.233303,17.559002
6.257866,17.912601,6.199484,17.56378
6.257866,17.912601,6.165647,17.568425
6.158726,17.92592,6.131786,17.572906
6.158726,17.92592,6.097908,17.577258
6.059443,17.937984,6.06401,17.581476
6.059443,17.937984,6.030084,17.585504
6.059443,17.937984,5.996152,17.589429
5.960026,17.948761,5.962204,17.59321
5.960026,17.948761,5.928237,17.596831
5.960026,17.948761,5.894257,17.600329
5.860491,17.958231,5.860264,17.603678
5.860491,17.958231,5.82627,17.606939
5.860491,17.958231,5.792261,17.610063
5.760848,17.966465,5.75823,17.613024
5.760848,17.966465,5.724188,17.615846
5.760848,17.966465,5.690146,17.618583
5.661111,17.973572,5.656088,17.621172
5.661111,17.973572,5.622014,17.623607
5.561293,17.979656,5.587938,17.625939
5.561293,17.979656,5.553848,17.628128
5.561293,17.979656,5.519756,17.630202
5.461406,17.984831,5.485663,17.632188
5.461406,17.984831,5.451561,17.634031
5.461406,17.984831,5.417462,17.635783
5.361465,17.989202,5.383392,17.637501
5.361465,17.989202,5.349393,17.639268
5.361465,17.989202,5.315446,17.641051
5.26148,17.99288,5.281447,17.642687
5.26148,17.99288,5.24737,17.644207
5.26148,17.99288,5.213277,17.645624
5.161467,17.995972,5.179161,17.646887
5.161467,17.995972,5.145037,17.648054
5.161467,17.995972,5.110925,17.64912
5.061437,17.998585,5.076813,17.65005
5.061437,17.998585,5.042703,17.650919
5.061437,17.998585,5.00861,17.651697
4.961404,18.000828,4.974521,17.652373
4.961404,18.000828,4.940437,17.653017
4.961404,18.000828,4.906362,17.653573
4.861374,18.002771,4.872293,17.654116
4.861374,18.002771,4.838238,17.65458
4.76135,18.004435,4.804183,17.654952
4.76135,18.004435,4.770123,17.655234
4.76135,18.004435,4.736065,17.655516
4.661328,18.005831,4.702016,17.655701
4.661328,18.005831,4.667967,17.655811
4.661328,18.005831,4.633922,17.655927
4.561311,18.006975,4.599886,17.655967
4.561311,18.006975,4.565848,17.655939
4.561311,18.006975,4.531817,17.655927
4.461298,18.007883,4.497793,17.65585
4.461298,18.007883,4.463778,17.655805
4.461298,18.007883,4.42977,17.655719
4.361287,18.00857,4.39577,17.655669
4.361287,18.00857,4.361773,17.655569
4.361287,18.00857,4.327775,17.655421
4.26128,18.009052,4.293769,17.655224
4.26128,18.009052,4.259765,17.655051
4.26128,18.009052,4.225764,17.654815
4.161275,18.009344,4.191762,17.654546
4.161275,18.009344,4.157763,17.654301
4.161275,18.009344,4.123763,17.654006
4.061274,18.009459,4.08976,17.653688
4.061274,18.009459,4.05576,17.653394
4.061274,18.009459,4.021766,17.653082
3.961274,18.009415,3.987775,17.652798
3.961274,18.009415,3.953785,17.652511
3.961274,18.009415,3.919794,17.652253
3.861277,18.009224,3.885799,17.651964
3.861277,18.009224,3.851798,17.651637
3.861277,18.009224,3.817798,17.651299
3.761282,18.008904,3.783797,17.650978
3.761282,18.008904,3.749797,17.650656
3.761282,18.008904,3.715797,17.650353
3.661289,18.008467,3.681793,17.650023
3.661289,18.008467,3.647785,17.649656
3.661289,18.008467,3.613779,17.649289
3.561297,18.007931,3.579772,17.648931
3.561297,18.007931,3.545766,17.648587
3.461306,18.007311,3.511759,17.648249
3.461306,18.007311,3.47775,17.64789
3.461306,18.007311,3.443737,17.6475
3.361316,18.00662,3.409724,17.647082
3.361316,18.00662,3.375713,17.646676
3.361316,18.00662,3.341705,17.646268
3.261328,18.005875,3.307698,17.645888
3.261328,18.005875,3.273691,17.645505
3.261328,18.005875,3.239683,17.645104
3.16134,18.005091,3.205674,17.644733
3.16134,18.005091,3.171667,17.644357
3.16134,18.005091,3.137661,17.644019
3.061352,18.004282,3.103656,17.643679
3.061352,18.004282,3.069652,17.643327
3.061352,18.004282,3.035648,17.643013
2.961364,18.003464,3.001644,17.642694
2.961364,18.003464,2.96764,17.642369
2.961364,18.003464,2.933636,17.642027
2.861376,18.002651,2.899633,17.641727
2.861376,18.002651,2.865633,17.641421
2.861376,18.002651,2.831634,17.641154
2.761388,18.00186,2.797635,17.640885
2.761388,18.00186,2.763636,17.640613
2.761388,18.00186,2.729638,17.640335
2.6614,18.001104,2.695641,17.640093
2.6614,18.001104,2.661644,17.639847
2.6614,18.001104,2.627648,17.639602
2.56141,18.000401,2.593653,17.639387
2.56141,18.000401,2.559659,17.639171
2.56141,18.000401,2.525665,17.638958
2.46142,17.999763,2.491673,17.638769
2.46142,17.999763,2.457682,17.638589
2.46142,17.999763,2.423691,17.638429
2.361428,17.999199,2.389702,17.638273
2.361428,17.999199,2.355712,17.638146
2.361428,17.999199,2.321723,17.638089
2.261436,17.998705,2.287735,17.638051
2.261436,17.998705,2.253746,17.638027
2.261436,17.998705,2.219759,17.638014
2.161442,17.998281,2.185771,17.638011
2.161442,17.998281,2.151785,17.638014
2.161442,17.998281,2.117799,17.638024
2.061448,17.997921,2.083814,17.638038
2.061448,17.997921,2.049829,17.638056
2.061448,17.997921,2.015845,17.638077
1.961452,17.997625,1.981862,17.638101
1.961452,17.997625,1.94788,17.638126
1.961452,17.997625,1.913898,17.638153
1.861456,17.997387,1.879917,17.638181
1.861456,17.997387,1.845936,17.63821
1.761459,17.997206,1.811956,17.638239
1.761459,17.997206,1.777976,17.638269
1.761459,17.997206,1.743996,17.6383
1.66146,17.997078,1.710017,17.63833
1.66146,17.997078,1.676038,17.638361
1.66146,17.997078,1.642059,17.638392
1.561462,17.997,1.608081,17.638423
1.561462,17.997,1.574102,17.638454
1.561462,17.997,1.540124,17.638485
1.461462,17.996969,1.506145,17.638516
1.461462,17.996969,1.472166,17.638547
1.461462,17.996969,1.438188,17.638578
1.361462,17.996983,1.404209,17.638608
1.361462,17.996983,1.37023,17.638639
1.361462,17.996983,1.33625,17.63867
1.261461,17.997038,1.302271,17.638701
1.261461,17.997038,1.268291,17.638732
1.261461,17.997038,1.234311,17.638763
1.16146,17.997131,1.200331,17.638794
1.16146,17.997131,1.166351,17.638825
1.16146,17.997131,1.13237,17.638856
1.061458,17.997259,1.098389,17.638888
1.061458,17.997259,1.064408,17.638919
1.061458,17.997259,1.030427,17.638951
0.961455,17.997419,0.996445,17.638983
